video_id,start_sec,end_sec,annotator_id,importance,domain,reason_tag,transcript_hint,needs_review,label_protocol
DNQDqq4mWSY,0.0,2.0,annotator_1,1,podcast,,,false,multimodal_tvsum_style
DNQDqq4mWSY,2.0,4.0,annotator_1,2,podcast,,Let me ask you about GPT-4.,false,multimodal_tvsum_style
DNQDqq4mWSY,4.0,6.0,annotator_1,2,podcast,,"Let me ask you about GPT-4. This is so many questions. Uh, first of",false,multimodal_tvsum_style
DNQDqq4mWSY,6.0,8.0,annotator_1,2,podcast,,"Let me ask you about GPT-4. This is so many questions. Uh, first of all, also",false,multimodal_tvsum_style
DNQDqq4mWSY,8.0,10.0,annotator_1,2,podcast,,"This is so many questions. Uh, first of all, also amazing.",false,multimodal_tvsum_style
DNQDqq4mWSY,10.0,12.0,annotator_1,3,podcast,,"all, also amazing. It's looking back, it'll probably be",false,multimodal_tvsum_style
DNQDqq4mWSY,12.0,14.0,annotator_1,3,podcast,,"amazing. It's looking back, it'll probably be this kind of historic pivotal moment",false,multimodal_tvsum_style
DNQDqq4mWSY,14.0,16.0,annotator_1,3,podcast,,"It's looking back, it'll probably be this kind of historic pivotal moment",false,multimodal_tvsum_style
DNQDqq4mWSY,16.0,18.0,annotator_1,3,podcast,,"It's looking back, it'll probably be this kind of historic pivotal moment with 3.5 and 4, which has GPT. Maybe 5",false,multimodal_tvsum_style
DNQDqq4mWSY,18.0,20.0,annotator_1,3,podcast,,"this kind of historic pivotal moment with 3.5 and 4, which has GPT. Maybe 5 will be the pivotal moment, I don't",false,multimodal_tvsum_style
DNQDqq4mWSY,20.0,22.0,annotator_1,3,podcast,,"with 3.5 and 4, which has GPT. Maybe 5 will be the pivotal moment, I don't know. Hard to say that looking forwards. We",false,multimodal_tvsum_style
DNQDqq4mWSY,22.0,24.0,annotator_1,3,podcast,,know. Hard to say that looking forwards. We never know. That's the annoying thing,false,multimodal_tvsum_style
DNQDqq4mWSY,24.0,26.0,annotator_1,3,podcast,,Hard to say that looking forwards. We never know. That's the annoying thing about the future. It's hard to predict.,false,multimodal_tvsum_style
DNQDqq4mWSY,26.0,28.0,annotator_1,3,podcast,,"never know. That's the annoying thing about the future. It's hard to predict. But for me, looking back, GPT-4 ChatGPT",false,multimodal_tvsum_style
DNQDqq4mWSY,28.0,30.0,annotator_1,3,podcast,,"about the future. It's hard to predict. But for me, looking back, GPT-4 ChatGPT",false,multimodal_tvsum_style
DNQDqq4mWSY,30.0,32.0,annotator_1,3,podcast,,"about the future. It's hard to predict. But for me, looking back, GPT-4 ChatGPT is pretty damn impressive. Like historic",false,multimodal_tvsum_style
DNQDqq4mWSY,32.0,34.0,annotator_1,3,podcast,,"is pretty damn impressive. Like historically impressive. So, allow me uh",false,multimodal_tvsum_style
DNQDqq4mWSY,34.0,36.0,annotator_1,3,podcast,,"is pretty damn impressive. Like historically impressive. So, allow me uh to ask what's been the most impressive",false,multimodal_tvsum_style
DNQDqq4mWSY,36.0,38.0,annotator_1,3,podcast,,"historically impressive. So, allow me uh to ask what's been the most impressive capabilities of GPT-4 to you and GPT-4",false,multimodal_tvsum_style
DNQDqq4mWSY,38.0,40.0,annotator_1,3,podcast,,to ask what's been the most impressive capabilities of GPT-4 to you and GPT-4,false,multimodal_tvsum_style
DNQDqq4mWSY,40.0,42.0,annotator_1,2,podcast,,capabilities of GPT-4 to you and GPT-4 Turbo.,false,multimodal_tvsum_style
DNQDqq4mWSY,42.0,44.0,annotator_1,2,podcast,,capabilities of GPT-4 to you and GPT-4 Turbo.,false,multimodal_tvsum_style
DNQDqq4mWSY,44.0,46.0,annotator_1,5,podcast,,I think it kind of sucks.,false,multimodal_tvsum_style
DNQDqq4mWSY,46.0,48.0,annotator_1,4,podcast,,I think it kind of sucks. Hm. Typical human also. Got used to an,false,multimodal_tvsum_style
DNQDqq4mWSY,48.0,50.0,annotator_1,4,podcast,,"I think it kind of sucks. Hm. Typical human also. Got used to an awesome thing. No, I think it is an",false,multimodal_tvsum_style
DNQDqq4mWSY,50.0,52.0,annotator_1,4,podcast,,"Hm. Typical human also. Got used to an awesome thing. No, I think it is an amazing thing. Um, but",false,multimodal_tvsum_style
DNQDqq4mWSY,52.0,54.0,annotator_1,4,podcast,,"awesome thing. No, I think it is an amazing thing. Um, but",false,multimodal_tvsum_style
DNQDqq4mWSY,54.0,56.0,annotator_1,4,podcast,,"awesome thing. No, I think it is an amazing thing. Um, but relative to where we need to get to and",false,multimodal_tvsum_style
DNQDqq4mWSY,56.0,58.0,annotator_1,4,podcast,,"relative to where we need to get to and where I believe we will get to,",false,multimodal_tvsum_style
DNQDqq4mWSY,58.0,60.0,annotator_1,4,podcast,,"relative to where we need to get to and where I believe we will get to, uh",false,multimodal_tvsum_style
DNQDqq4mWSY,60.0,62.0,annotator_1,4,podcast,,"where I believe we will get to, uh you know, at the time of like GPT-3,",false,multimodal_tvsum_style
DNQDqq4mWSY,62.0,64.0,annotator_1,4,podcast,,"uh you know, at the time of like GPT-3,",false,multimodal_tvsum_style
DNQDqq4mWSY,64.0,66.0,annotator_1,4,podcast,,"uh you know, at the time of like GPT-3, people were like, ""Oh, this is amazing. This is this like marvel of technology.""",false,multimodal_tvsum_style
DNQDqq4mWSY,66.0,68.0,annotator_1,4,podcast,,"people were like, ""Oh, this is amazing. This is this like marvel of technology."" And it is. It was. Uh",false,multimodal_tvsum_style
DNQDqq4mWSY,68.0,70.0,annotator_1,4,podcast,,"This is this like marvel of technology."" And it is. It was. Uh",false,multimodal_tvsum_style
DNQDqq4mWSY,70.0,72.0,annotator_1,4,podcast,,"This is this like marvel of technology."" And it is. It was. Uh but you know, now we have GPT-4 and",false,multimodal_tvsum_style
DNQDqq4mWSY,72.0,74.0,annotator_1,4,podcast,,"but you know, now we have GPT-4 and you look at GPT-3 and you're like,",false,multimodal_tvsum_style
DNQDqq4mWSY,74.0,76.0,annotator_1,4,podcast,,"you know, now we have GPT-4 and you look at GPT-3 and you're like, ""That's unimaginably horrible.""",false,multimodal_tvsum_style
DNQDqq4mWSY,76.0,78.0,annotator_1,3,podcast,,"you look at GPT-3 and you're like, ""That's unimaginably horrible."" Um I expect that the delta between 5 and",false,multimodal_tvsum_style
DNQDqq4mWSY,78.0,80.0,annotator_1,3,podcast,,"""That's unimaginably horrible."" Um I expect that the delta between 5 and",false,multimodal_tvsum_style
DNQDqq4mWSY,80.0,82.0,annotator_1,3,podcast,,Um I expect that the delta between 5 and 4 will be same as between 4 and 3.,false,multimodal_tvsum_style
DNQDqq4mWSY,82.0,84.0,annotator_1,3,podcast,,Um I expect that the delta between 5 and 4 will be same as between 4 and 3. And I think it is our job to,false,multimodal_tvsum_style
DNQDqq4mWSY,84.0,86.0,annotator_1,3,podcast,,4 will be same as between 4 and 3. And I think it is our job to live a few years in the future and,false,multimodal_tvsum_style
DNQDqq4mWSY,86.0,88.0,annotator_1,3,podcast,,And I think it is our job to live a few years in the future and remember that the tools we have now are,false,multimodal_tvsum_style
DNQDqq4mWSY,88.0,90.0,annotator_1,3,podcast,,live a few years in the future and remember that the tools we have now are,false,multimodal_tvsum_style
DNQDqq4mWSY,90.0,92.0,annotator_1,3,podcast,,live a few years in the future and remember that the tools we have now are going to kind of suck looking backwards,false,multimodal_tvsum_style
DNQDqq4mWSY,92.0,94.0,annotator_1,3,podcast,,remember that the tools we have now are going to kind of suck looking backwards at them. And,false,multimodal_tvsum_style
DNQDqq4mWSY,94.0,96.0,annotator_1,3,podcast,,at them. And that's how we make sure the future is,false,multimodal_tvsum_style
DNQDqq4mWSY,96.0,98.0,annotator_1,3,podcast,,And that's how we make sure the future is better.,false,multimodal_tvsum_style
DNQDqq4mWSY,98.0,100.0,annotator_1,3,podcast,,that's how we make sure the future is better. What are the most glorious ways in that,false,multimodal_tvsum_style
DNQDqq4mWSY,100.0,102.0,annotator_1,3,podcast,,better. What are the most glorious ways in that GPT-4 sucks?,false,multimodal_tvsum_style
DNQDqq4mWSY,102.0,104.0,annotator_1,3,podcast,,What are the most glorious ways in that GPT-4 sucks? Meaning uh What are the best things it,false,multimodal_tvsum_style
DNQDqq4mWSY,104.0,106.0,annotator_1,3,podcast,,GPT-4 sucks? Meaning uh What are the best things it can do? What are the best things it can,false,multimodal_tvsum_style
DNQDqq4mWSY,106.0,108.0,annotator_1,3,podcast,,Meaning uh What are the best things it can do? What are the best things it can do and the the limits of those best thing,false,multimodal_tvsum_style
DNQDqq4mWSY,108.0,110.0,annotator_1,3,podcast,,"do and the the limits of those best things that allow you to say it sucks, therefore",false,multimodal_tvsum_style
DNQDqq4mWSY,110.0,112.0,annotator_1,3,podcast,,"the limits of those best things that allow you to say it sucks, therefore gives you an inspiration and hope for",false,multimodal_tvsum_style
DNQDqq4mWSY,112.0,114.0,annotator_1,3,podcast,,"allow you to say it sucks, therefore gives you an inspiration and hope for the future?",false,multimodal_tvsum_style
DNQDqq4mWSY,114.0,116.0,annotator_1,3,podcast,,"gives you an inspiration and hope for the future? You know, one thing I've been using it",false,multimodal_tvsum_style
DNQDqq4mWSY,116.0,118.0,annotator_1,3,podcast,,"You know, one thing I've been using it for more recently is sort of uh",false,multimodal_tvsum_style
DNQDqq4mWSY,118.0,120.0,annotator_1,3,podcast,,"You know, one thing I've been using it for more recently is sort of uh like brainstorming partner. Yeah.",false,multimodal_tvsum_style
DNQDqq4mWSY,120.0,122.0,annotator_1,3,podcast,,for more recently is sort of uh like brainstorming partner. Yeah.,false,multimodal_tvsum_style
DNQDqq4mWSY,122.0,124.0,annotator_1,3,podcast,,for more recently is sort of uh like brainstorming partner. Yeah. What works for that? There's a glimmer,false,multimodal_tvsum_style
DNQDqq4mWSY,124.0,126.0,annotator_1,3,podcast,,like brainstorming partner. Yeah. What works for that? There's a glimmer of,false,multimodal_tvsum_style
DNQDqq4mWSY,126.0,128.0,annotator_1,3,podcast,,What works for that? There's a glimmer of something amazing in there. I don't,false,multimodal_tvsum_style
DNQDqq4mWSY,128.0,130.0,annotator_1,3,podcast,,"of something amazing in there. I don't think it gets, you know, when people",false,multimodal_tvsum_style
DNQDqq4mWSY,130.0,132.0,annotator_1,3,podcast,,"something amazing in there. I don't think it gets, you know, when people talk about it it what it does, they're",false,multimodal_tvsum_style
DNQDqq4mWSY,132.0,134.0,annotator_1,3,podcast,,"think it gets, you know, when people talk about it it what it does, they're like, ""Ah, helps me code more",false,multimodal_tvsum_style
DNQDqq4mWSY,134.0,136.0,annotator_1,3,podcast,,"talk about it it what it does, they're like, ""Ah, helps me code more productively. Helps me write more faster",false,multimodal_tvsum_style
DNQDqq4mWSY,136.0,138.0,annotator_1,3,podcast,,"like, ""Ah, helps me code more productively. Helps me write more faster and better. It helps me, you know,",false,multimodal_tvsum_style
DNQDqq4mWSY,138.0,140.0,annotator_1,3,podcast,,"productively. Helps me write more faster and better. It helps me, you know, translate from this language to another."" Al",false,multimodal_tvsum_style
DNQDqq4mWSY,140.0,142.0,annotator_1,3,podcast,,"translate from this language to another."" All these like amazing things,",false,multimodal_tvsum_style
DNQDqq4mWSY,142.0,144.0,annotator_1,3,podcast,,"another."" All these like amazing things, but",false,multimodal_tvsum_style
DNQDqq4mWSY,144.0,146.0,annotator_1,3,podcast,,"another."" All these like amazing things, but",false,multimodal_tvsum_style
DNQDqq4mWSY,146.0,148.0,annotator_1,3,podcast,,there's something about the like kind of,false,multimodal_tvsum_style
DNQDqq4mWSY,148.0,150.0,annotator_1,3,podcast,,there's something about the like kind of creative brainstorming partner.,false,multimodal_tvsum_style
DNQDqq4mWSY,150.0,152.0,annotator_1,3,podcast,,there's something about the like kind of creative brainstorming partner. I need to come up with a name for this,false,multimodal_tvsum_style
DNQDqq4mWSY,152.0,154.0,annotator_1,3,podcast,,creative brainstorming partner. I need to come up with a name for this thing. I need to like think about this problem in,false,multimodal_tvsum_style
DNQDqq4mWSY,154.0,156.0,annotator_1,3,podcast,,thing. I need to like think about this problem in a different way. I'm not sure what to do here.,false,multimodal_tvsum_style
DNQDqq4mWSY,156.0,158.0,annotator_1,3,podcast,,problem in a different way. I'm not sure what to do here. Uh that I think like gives a glimpse of,false,multimodal_tvsum_style
DNQDqq4mWSY,158.0,160.0,annotator_1,3,podcast,,Uh that I think like gives a glimpse of something I hope to see more of.,false,multimodal_tvsum_style
DNQDqq4mWSY,160.0,162.0,annotator_1,3,podcast,,that I think like gives a glimpse of something I hope to see more of. Um one of the other things that you can,false,multimodal_tvsum_style
DNQDqq4mWSY,162.0,164.0,annotator_1,3,podcast,,something I hope to see more of. Um one of the other things that you can see like a very small,false,multimodal_tvsum_style
DNQDqq4mWSY,164.0,166.0,annotator_1,3,podcast,,Um one of the other things that you can see like a very small,false,multimodal_tvsum_style
DNQDqq4mWSY,166.0,168.0,annotator_1,3,podcast,,Um one of the other things that you can see like a very small glimpse of is,false,multimodal_tvsum_style
DNQDqq4mWSY,168.0,170.0,annotator_1,3,podcast,,see like a very small glimpse of is when it can help on longer horizon,false,multimodal_tvsum_style
DNQDqq4mWSY,170.0,172.0,annotator_1,3,podcast,,"glimpse of is when it can help on longer horizon tasks. You know, break down something into",false,multimodal_tvsum_style
DNQDqq4mWSY,172.0,174.0,annotator_1,3,podcast,,"tasks. You know, break down something into multiple steps, maybe like execute some",false,multimodal_tvsum_style
DNQDqq4mWSY,174.0,176.0,annotator_1,3,podcast,,"You know, break down something into multiple steps, maybe like execute some of those steps, search the internet, write c",false,multimodal_tvsum_style
DNQDqq4mWSY,176.0,178.0,annotator_1,3,podcast,,"of those steps, search the internet, write code, whatever. Put that together.",false,multimodal_tvsum_style
DNQDqq4mWSY,178.0,180.0,annotator_1,3,podcast,,"of those steps, search the internet, write code, whatever. Put that together. Uh when that works, which is not very",false,multimodal_tvsum_style
DNQDqq4mWSY,180.0,182.0,annotator_1,3,podcast,,"Uh when that works, which is not very often, it's like very magical.",false,multimodal_tvsum_style
DNQDqq4mWSY,182.0,184.0,annotator_1,3,podcast,,"when that works, which is not very often, it's like very magical. The iterative back and forth with a",false,multimodal_tvsum_style
DNQDqq4mWSY,184.0,186.0,annotator_1,3,podcast,,"often, it's like very magical. The iterative back and forth with a human. Well, it works a lot for me. What",false,multimodal_tvsum_style
DNQDqq4mWSY,186.0,188.0,annotator_1,3,podcast,,"The iterative back and forth with a human. Well, it works a lot for me. What do you mean it doesn't",false,multimodal_tvsum_style
DNQDqq4mWSY,188.0,190.0,annotator_1,3,podcast,,"human. Well, it works a lot for me. What do you mean it doesn't iterative back and forth with a human it can get more of",false,multimodal_tvsum_style
DNQDqq4mWSY,190.0,192.0,annotator_1,3,podcast,,iterative back and forth with a human it can get more often. When it can go do like a 10-step problem on its own. Oh.,false,multimodal_tvsum_style
DNQDqq4mWSY,192.0,194.0,annotator_1,3,podcast,,can get more often. When it can go do like a 10-step problem on its own. Oh. Doesn't work for that too often.,false,multimodal_tvsum_style
DNQDqq4mWSY,194.0,196.0,annotator_1,3,podcast,,like a 10-step problem on its own. Oh. Doesn't work for that too often. Sometimes. At multiple layers of abstraction or ,false,multimodal_tvsum_style
DNQDqq4mWSY,196.0,198.0,annotator_1,3,podcast,,Sometimes. At multiple layers of abstraction or do you mean just sequential?,false,multimodal_tvsum_style
DNQDqq4mWSY,198.0,200.0,annotator_1,3,podcast,,"At multiple layers of abstraction or do you mean just sequential? The both. Like, you know, to break it",false,multimodal_tvsum_style
DNQDqq4mWSY,200.0,202.0,annotator_1,3,podcast,,"you mean just sequential? The both. Like, you know, to break it down and then do things at different",false,multimodal_tvsum_style
DNQDqq4mWSY,202.0,204.0,annotator_1,3,podcast,,"The both. Like, you know, to break it down and then do things at different layers of abstraction and put them",false,multimodal_tvsum_style
DNQDqq4mWSY,204.0,206.0,annotator_1,3,podcast,,down and then do things at different layers of abstraction and put them together.,false,multimodal_tvsum_style
DNQDqq4mWSY,206.0,208.0,annotator_1,3,podcast,,"together. Look, I don't want to I don't want to like downplay the accomplishment of",false,multimodal_tvsum_style
DNQDqq4mWSY,208.0,210.0,annotator_1,3,podcast,,"Look, I don't want to I don't want to like downplay the accomplishment of GPT-4. Hm. Um",false,multimodal_tvsum_style
DNQDqq4mWSY,210.0,212.0,annotator_1,3,podcast,,like downplay the accomplishment of GPT-4. Hm. Um,false,multimodal_tvsum_style
DNQDqq4mWSY,212.0,214.0,annotator_1,3,podcast,,like downplay the accomplishment of GPT-4. Hm. Um but I don't want to overstate it either. And I think this point that w,false,multimodal_tvsum_style
DNQDqq4mWSY,214.0,216.0,annotator_1,3,podcast,,"but I don't want to overstate it either. And I think this point that we are on an exponential curve,",false,multimodal_tvsum_style
DNQDqq4mWSY,216.0,218.0,annotator_1,3,podcast,,"And I think this point that we are on an exponential curve, we will look back relatively soon at",false,multimodal_tvsum_style
DNQDqq4mWSY,218.0,220.0,annotator_1,3,podcast,,"exponential curve, we will look back relatively soon at GPT-4 like we look back at GPT-3 now.",false,multimodal_tvsum_style
DNQDqq4mWSY,220.0,222.0,annotator_1,3,podcast,,we will look back relatively soon at GPT-4 like we look back at GPT-3 now.,false,multimodal_tvsum_style
DNQDqq4mWSY,222.0,224.0,annotator_1,4,podcast,,"we will look back relatively soon at GPT-4 like we look back at GPT-3 now. That said, I mean ChatGPT",false,multimodal_tvsum_style
DNQDqq4mWSY,224.0,226.0,annotator_1,4,podcast,,"GPT-4 like we look back at GPT-3 now. That said, I mean ChatGPT was a transition to where people like",false,multimodal_tvsum_style
DNQDqq4mWSY,226.0,228.0,annotator_1,4,podcast,,"That said, I mean ChatGPT was a transition to where people like",false,multimodal_tvsum_style
DNQDqq4mWSY,228.0,230.0,annotator_1,4,podcast,,"That said, I mean ChatGPT was a transition to where people like started to believe in it there was a",false,multimodal_tvsum_style
DNQDqq4mWSY,230.0,232.0,annotator_1,4,podcast,,was a transition to where people like started to believe in it there was a kind of there is an uptick of believing. Not,false,multimodal_tvsum_style
DNQDqq4mWSY,232.0,234.0,annotator_1,4,podcast,,kind of there is an uptick of believing. Not internally at OpenAI perhaps. There's,false,multimodal_tvsum_style
DNQDqq4mWSY,234.0,236.0,annotator_1,4,podcast,,"there is an uptick of believing. Not internally at OpenAI perhaps. There's believers here, but when you think And",false,multimodal_tvsum_style
DNQDqq4mWSY,236.0,238.0,annotator_1,4,podcast,,"internally at OpenAI perhaps. There's believers here, but when you think And",false,multimodal_tvsum_style
DNQDqq4mWSY,238.0,240.0,annotator_1,4,podcast,,"internally at OpenAI perhaps. There's believers here, but when you think And in that sense, I do think it'll be a moment",false,multimodal_tvsum_style
DNQDqq4mWSY,240.0,242.0,annotator_1,4,podcast,,"in that sense, I do think it'll be a moment where a lot of the world went from not believing to believing.",false,multimodal_tvsum_style
DNQDqq4mWSY,242.0,244.0,annotator_1,4,podcast,,moment where a lot of the world went from not believing to believing. That was more about the ChatGPT,false,multimodal_tvsum_style
DNQDqq4mWSY,244.0,246.0,annotator_1,4,podcast,,from not believing to believing. That was more about the ChatGPT,false,multimodal_tvsum_style
DNQDqq4mWSY,246.0,248.0,annotator_1,4,podcast,,from not believing to believing. That was more about the ChatGPT interface than the and and and by the interface and,false,multimodal_tvsum_style
DNQDqq4mWSY,248.0,250.0,annotator_1,4,podcast,,"interface than the and and and by the interface and product, I also mean the post-training",false,multimodal_tvsum_style
DNQDqq4mWSY,250.0,252.0,annotator_1,4,podcast,,"and and and by the interface and product, I also mean the post-training of the model and how we tune it to be",false,multimodal_tvsum_style
DNQDqq4mWSY,252.0,254.0,annotator_1,4,podcast,,"product, I also mean the post-training of the model and how we tune it to be helpful to you and",false,multimodal_tvsum_style
DNQDqq4mWSY,254.0,256.0,annotator_1,4,podcast,,of the model and how we tune it to be helpful to you and how to use it than the underlying model itself. How much of,false,multimodal_tvsum_style
DNQDqq4mWSY,256.0,258.0,annotator_1,3,podcast,,how to use it than the underlying model itself. How much of,false,multimodal_tvsum_style
DNQDqq4mWSY,258.0,260.0,annotator_1,3,podcast,,how to use it than the underlying model itself. How much of of those two uh each of those things are,false,multimodal_tvsum_style
DNQDqq4mWSY,260.0,262.0,annotator_1,3,podcast,,"itself. How much of of those two uh each of those things are important, the underlying model",false,multimodal_tvsum_style
DNQDqq4mWSY,262.0,264.0,annotator_1,3,podcast,,"of those two uh each of those things are important, the underlying model",false,multimodal_tvsum_style
DNQDqq4mWSY,264.0,266.0,annotator_1,3,podcast,,"of those two uh each of those things are important, the underlying model and the RLHF or something of that nature that",false,multimodal_tvsum_style
DNQDqq4mWSY,266.0,268.0,annotator_1,3,podcast,,and the RLHF or something of that nature that tunes it,false,multimodal_tvsum_style
DNQDqq4mWSY,268.0,270.0,annotator_1,3,podcast,,"RLHF or something of that nature that tunes it to be more complying to the human, more",false,multimodal_tvsum_style
DNQDqq4mWSY,270.0,272.0,annotator_1,3,podcast,,"tunes it to be more complying to the human, more",false,multimodal_tvsum_style
DNQDqq4mWSY,272.0,274.0,annotator_1,3,podcast,,"tunes it to be more complying to the human, more effective and productive for the human?",false,multimodal_tvsum_style
DNQDqq4mWSY,274.0,276.0,annotator_1,3,podcast,,"to be more complying to the human, more effective and productive for the human? I mean, they're they're both super impor",false,multimodal_tvsum_style
DNQDqq4mWSY,276.0,278.0,annotator_1,3,podcast,,"I mean, they're they're both super important, but the the the RLHF,",false,multimodal_tvsum_style
DNQDqq4mWSY,278.0,280.0,annotator_1,3,podcast,,"I mean, they're they're both super important, but the the the RLHF, the post-training step, the you know, little wrapper",false,multimodal_tvsum_style
DNQDqq4mWSY,280.0,282.0,annotator_1,3,podcast,,"the post-training step, the you know, little wrapper of things that",false,multimodal_tvsum_style
DNQDqq4mWSY,282.0,284.0,annotator_1,3,podcast,,"little wrapper of things that from a compute perspective, little wrapper of things that we do on top of",false,multimodal_tvsum_style
DNQDqq4mWSY,284.0,286.0,annotator_1,3,podcast,,"from a compute perspective, little wrapper of things that we do on top of the base model, even though it's a huge",false,multimodal_tvsum_style
DNQDqq4mWSY,286.0,288.0,annotator_1,3,podcast,,"wrapper of things that we do on top of the base model, even though it's a huge amount of work. That's really important,",false,multimodal_tvsum_style
DNQDqq4mWSY,288.0,290.0,annotator_1,3,podcast,,"the base model, even though it's a huge amount of work. That's really important, to say nothing of the product that we b",false,multimodal_tvsum_style
DNQDqq4mWSY,290.0,292.0,annotator_1,3,podcast,,to say nothing of the product that we build around it. Um,false,multimodal_tvsum_style
DNQDqq4mWSY,292.0,294.0,annotator_1,3,podcast,,build around it. Um,false,multimodal_tvsum_style
DNQDqq4mWSY,294.0,296.0,annotator_1,3,podcast,,"you know, in some sense like",false,multimodal_tvsum_style
DNQDqq4mWSY,296.0,298.0,annotator_1,3,podcast,,"you know, in some sense like we did have to do two things. We had to invent",false,multimodal_tvsum_style
DNQDqq4mWSY,298.0,300.0,annotator_1,3,podcast,,we did have to do two things. We had to invent the underlying technology.,false,multimodal_tvsum_style
DNQDqq4mWSY,300.0,302.0,annotator_1,3,podcast,,invent the underlying technology. And then we had to figure out,false,multimodal_tvsum_style
